In what year was mevastatin discovered,"Mevastatin was never marketed, because of its adverse effects of tumors, muscle deterioration, and sometimes death in laboratory dogs.",179.txt
Who was Eli Lilly's work based off of,"One involved Eli Lilly's antipsychotic Zyprexa, and the other involved Bextra.",179.txt
What was the reason behind these interactions,There were several reasons for the dismissal.,199.txt
Who reported the stable average rate in 2012,"Professors Light and Lexchin reported in 2012, however, that the rate of approval for new drugs has been a relatively stable average rate of 15 to 25 for decades.",179.txt
Who issued the report in 1958,A Federal Trade Commission report issued in 1958 attempted to quantify the effect of antibiotic development on American public health.,179.txt
What companies have been involved with health care fraud cases,"On 2 July 2012, GlaxoSmithKline pleaded guilty to criminal charges and agreed to a $3 billion settlement of the largest health-care fraud case in the U.S. and the largest payment by a drug company.",179.txt
Who received the Laser-Debakey Clinical Medical Research Aware,"Endo was awarded the 2006 Japan Prize, and the Lasker-DeBakey Clinical Medical Research Award in 2008.",179.txt
Who marketed epinephrine,Parke Davis marketed epinephrine under the trade name Adrenalin.,179.txt
Who developed Arsphenamine,"In 1911 arsphenamine, the first synthetic anti-infective drug, was developed by Paul Ehrlich and chemist Alfred Bertheim of the Institute of Experimental Therapy in Berlin.",179.txt
What was the trade name of epinephrine,Parke Davis marketed epinephrine under the trade name Adrenalin.,179.txt
What was the brand name of simvastatin,All German place names were replaced by new Russian names.,342.txt
Who synthesized Amphetamine for asthma,"Following the work of Henry Dale and George Barger at Burroughs-Wellcome, academic chemist Gordon Alles synthesized amphetamine and tested it in asthma patients in 1929.",179.txt
What drug effectively treated Tuberculosis,"They cite in support of this argument research published in 1973 that found that treating Shigella with the anti-diarrhea drug (Co-phenotrope, Lomotil) caused people to stay feverish twice as long as those not so treated.",347.txt
In what year was epinephrine discovered,Tools crafted by proto-humans that have been dated back two million years have been discovered in the northwestern part of the subcontinent.,304.txt
Who discovered a reaction that induced sleep in dogs,"In 1903 Hermann Emil Fischer and Joseph von Mering disclosed their discovery that diethylbarbituric acid, formed from the reaction of diethylmalonic acid, phosphorus oxychloride and urea, induces sleep in dogs.",179.txt
Who created the first rabies vaccine,In 1885 Louis Pasteur and Pierre Paul Émile Roux created the first rabies vaccine.,179.txt
What UK firm approves pharmaceutical drugs,"In the UK, the Medicines and Healthcare Products Regulatory Agency approves drugs for use, though the evaluation is done by the European Medicines Agency, an agency of the European Union based in London.",179.txt
In what year did Cochrane release the report,"Primark continued to investigate the allegations for three years, concluding that BBC report was a fake.",273.txt
What law regulates drug marketing in the US,Marketing of prescription drugs in the US is regulated by the federal Prescription Drug Marketing Act of 1987.,179.txt
What study did Merk sponsor in 1994,"In April 1994, the results of a Merck-sponsored study, the Scandinavian Simvastatin Survival Study, were announced.",179.txt
Who issued a report describing the effects of antibiotic developments,A Federal Trade Commission report issued in 1958 attempted to quantify the effect of antibiotic development on American public health.,179.txt
What did this new law require,"Since about 93% of the data submitted to the FBI is in this format, the UCR stands out as the publication of choice as most states require law enforcement agencies to submit this data.",151.txt
What Act forbade misbranded drugs,"This was followed in 1906 by the Pure Food and Drugs Act, which forbade the interstate distribution of adulterated or misbranded foods and drugs.",179.txt
What is one financial benefit to researching orphan drugs,"There are special rules for certain rare diseases (""orphan diseases"") in several major drug regulatory territories.",179.txt
Who received the Nobel Prize in Medicine in 1939,"In 1939, Domagk received the Nobel Prize in Medicine for this discovery.",179.txt
Birth control was prohibited in most countries before what war,"[citation needed] Prior to the second world war, birth control was prohibited in many countries, and in the United States even the discussion of contraceptive methods sometimes led to prosecution under Comstock laws.",179.txt
What type of organizations are multinational corporations increasingly rely on,"More recently, multi-nationals are increasingly relying on contract research organizations to manage drug development.",179.txt
Who announced that SV40 was not associated with cancer,In 2004 the United States Cancer Institute announced that it had concluded that SV40 is not associated with cancer in people.,179.txt
When was Morphine and Quinine first available,The first of these were local apothecaries that expanded from their traditional role distributing botanical drugs such as morphine and quinine to wholesale manufacture in the mid 1800s.,179.txt
What has been argued restricted innovation,From the 1870s Child labour was restricted by compulsorry schooling.,273.txt
What is phenobarbital mainly used to treat today,"Today, amphetamine is largely restricted to use in the treatment of attention deficit disorder and phenobarbital in the treatment of epilepsy.",179.txt
What complications are associated with Syphilis,"However, in May 1870, Melville died from complications due to tuberculosis, causing a family crisis.",56.txt
What period was the report issued in 1958 cover,A Federal Trade Commission report issued in 1958 attempted to quantify the effect of antibiotic development on American public health.,179.txt
What was the first treatment for tuberculosis,"Streptomycin, discovered during a Merck-funded research program in Selman Waksman's laboratory at Rutgers in 1943, became the first effective treatment for tuberculosis.",179.txt
What was the first trade name of diethylbarbituric acid,"In 1903 Hermann Emil Fischer and Joseph von Mering disclosed their discovery that diethylbarbituric acid, formed from the reaction of diethylmalonic acid, phosphorus oxychloride and urea, induces sleep in dogs.",179.txt
In what year did Pfizer's patent over Lipitor expire,"The best-selling drug ever, Lipitor, averaged $13 billion annually and netted $141 billion total over its lifetime before Pfizer's patent expired in November 2011.",179.txt
When did the Kefauver-Harris Amendment became law,"The thalidomide tragedy resurrected Kefauver's bill to enhance drug regulation that had stalled in Congress, and the Kefauver-Harris Amendment became law on 10 October 1962.",179.txt
What is one thing excessive regulations causes,"If a person drinks solutions with excessive sugar or excessive salt, these can draw water from the body into the bowel and cause osmotic diarrhea.",347.txt
Who is usually responsible for early stages of drug discovery,A great deal of early-stage drug discovery has traditionally been carried out by universities and research institutions.,179.txt
Zyprexa was owned by what company,"One involved Eli Lilly's antipsychotic Zyprexa, and the other involved Bextra.",179.txt
What was a recommendations brought about from the report,"In its most damning assessment, the report concluded that the country had ""not been well served"" by either agency and listed numerous recommendations for changes within the FBI.",151.txt
